timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-02-12T00:00:00Z,40.51,2565.29,154.31,358.07,35.09,2448.34,157.40,94.82,65.10,2070.98,168.68,889.71,44.31,2091.09,168.35,531.63,222.38,40.29,92.84,200.81,1782.35,3558.29,2.68,150.87,106.67,577.39,2.98,939.76,60.33,479.47
2026-02-12T00:10:00Z,41.44,2549.05,155.03,385.32,35.09,2436.04,157.79,94.84,65.06,2068.02,168.57,891.91,44.65,2090.20,168.04,534.83,224.74,40.39,93.74,207.33,1777.03,3548.73,2.59,150.26,104.21,581.65,2.95,940.06,61.54,483.96
2026-02-12T00:20:00Z,42.18,2525.25,155.24,412.59,35.17,2442.04,157.88,102.34,65.39,2064.38,168.43,898.09,44.75,2085.14,168.52,527.96,220.79,39.75,94.77,199.53,1786.89,3560.92,2.56,150.66,104.10,575.49,3.14,941.55,60.99,480.74
2026-02-12T00:30:00Z,42.98,2512.49,155.68,449.35,35.23,2439.79,158.20,105.02,65.03,2072.65,169.32,895.46,44.61,2084.09,168.12,526.49,222.47,43.45,94.04,201.14,1776.73,3558.37,2.24,151.04,103.81,576.56,3.06,939.81,59.31,492.15
2026-02-12T00:40:00Z,44.08,2481.62,156.62,468.00,35.44,2439.16,158.21,94.89,65.12,2068.77,168.79,902.63,44.45,2094.73,168.25,525.42,219.90,42.65,94.53,195.39,1764.05,3553.64,2.32,149.91,105.61,581.09,2.97,932.81,58.45,488.30
2026-02-12T00:50:00Z,44.99,2471.92,157.25,506.88,35.45,2442.68,158.74,119.72,65.25,2074.22,168.17,911.79,44.42,2087.90,167.82,550.44,224.43,41.39,93.97,199.65,1778.70,3559.69,2.18,150.12,107.76,583.43,2.75,935.96,58.48,481.93
2026-02-12T01:00:00Z,45.58,2456.44,157.87,529.02,35.14,2451.14,158.64,106.41,65.23,2075.31,168.57,917.60,44.14,2089.18,168.37,541.41,230.31,41.91,94.17,202.81,1782.45,3554.23,2.46,150.37,110.51,590.61,3.12,939.97,59.68,474.55
2026-02-12T01:10:00Z,46.31,2436.57,158.26,566.22,34.72,2456.18,158.10,99.92,65.41,2067.26,169.55,922.52,43.74,2097.89,168.57,519.18,228.50,41.48,94.95,209.55,1786.98,3548.80,2.77,151.67,108.31,592.87,2.79,941.64,59.99,497.78
2026-02-12T01:20:00Z,46.92,2412.19,158.34,575.57,34.99,2437.34,158.15,87.02,,2067.06,169.20,933.93,44.45,2083.31,167.85,523.20,233.14,42.66,94.75,209.22,1790.89,3553.16,2.45,149.42,109.01,592.88,2.86,945.04,58.89,492.22
2026-02-12T01:30:00Z,47.61,2383.87,158.52,608.86,35.10,2447.73,157.80,76.12,65.51,2075.31,169.05,947.16,44.46,2089.34,168.41,551.69,233.54,43.03,94.70,212.39,1789.62,3527.61,2.85,148.58,115.63,593.15,2.69,948.06,59.91,499.12
2026-02-12T01:40:00Z,48.17,2376.11,158.65,634.66,34.86,2458.27,158.07,89.77,65.64,2065.34,169.17,928.21,44.32,2098.20,168.20,536.49,234.61,45.71,94.47,211.12,1788.39,3552.14,2.23,149.98,115.07,597.05,2.89,945.58,60.27,495.36
2026-02-12T01:50:00Z,49.17,2363.16,159.11,657.13,34.48,2456.84,157.03,67.43,65.48,2072.82,168.99,907.13,44.58,2090.36,168.01,529.41,237.31,46.32,93.69,213.81,1791.53,3536.42,2.27,149.99,112.69,590.90,3.00,941.45,59.86,487.81
2026-02-12T02:00:00Z,50.12,2329.76,160.14,675.51,35.07,2443.22,157.93,82.18,65.62,2061.19,168.71,885.90,44.73,2085.02,168.04,539.20,237.81,45.85,93.53,216.25,1789.10,3548.97,2.34,149.54,113.69,599.41,3.11,945.61,59.99,500.13
2026-02-12T02:10:00Z,50.79,2318.97,159.91,701.94,34.95,2443.51,157.74,80.18,65.55,2063.47,168.04,914.54,44.35,2086.19,168.26,546.24,244.00,46.21,94.25,221.19,1791.86,3557.17,2.62,148.61,116.66,591.55,2.52,946.46,59.77,491.64
2026-02-12T02:20:00Z,51.64,2298.40,161.09,731.46,34.93,2443.06,157.55,85.27,65.17,2066.63,168.66,910.76,44.34,2097.66,168.59,535.08,241.31,47.88,95.00,219.42,1788.57,3554.13,2.64,150.52,118.13,594.85,3.16,947.55,59.06,488.79
2026-02-12T02:30:00Z,52.22,2276.55,161.55,766.39,34.47,2455.99,158.04,87.03,64.59,2091.22,168.67,895.48,44.10,2104.42,168.04,516.80,239.93,46.69,94.77,215.56,1785.55,3547.71,2.69,151.58,111.85,588.51,3.15,947.25,59.18,487.26
2026-02-12T02:40:00Z,53.23,2250.60,162.16,797.24,34.27,2454.99,157.62,88.75,64.16,2090.63,168.86,891.99,44.22,2099.14,168.07,515.11,243.42,45.67,95.51,218.78,1804.30,3548.46,2.15,150.37,117.60,594.28,3.28,949.55,59.83,491.53
2026-02-12T02:50:00Z,53.60,2235.57,162.61,829.82,34.03,2466.95,157.44,75.87,64.16,2103.50,168.95,891.25,44.00,2100.41,168.47,524.44,245.41,47.62,94.62,220.89,1794.54,3549.01,,148.78,117.96,599.59,2.99,944.48,60.57,502.61
2026-02-12T03:00:00Z,53.99,2225.49,163.26,847.06,34.06,2470.97,156.89,62.44,64.53,2093.87,168.74,877.67,44.25,2097.40,168.34,512.24,248.13,46.82,93.91,221.80,1797.28,3527.46,2.57,150.11,117.98,606.44,3.27,947.42,61.69,504.15
2026-02-12T03:10:00Z,55.02,2208.38,163.97,863.09,34.24,2460.96,157.61,65.90,64.40,2103.68,169.11,861.63,44.41,2099.09,168.03,510.05,244.58,47.95,94.33,219.05,1795.08,3551.67,2.44,150.39,115.95,595.13,2.82,949.79,61.25,501.22
2026-02-12T03:20:00Z,55.66,2192.90,165.24,894.35,34.20,2469.57,156.71,64.92,64.66,2080.60,168.83,874.43,44.91,2075.45,168.65,536.81,247.76,46.43,95.28,222.49,1785.83,3535.56,2.33,149.67,118.65,605.29,3.36,947.34,60.55,507.32
