timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-01-08T00:00:00Z,46.55,2411.68,159.07,600.18,33.02,2510.73,156.23,23.98,69.62,1966.81,172.69,1056.63,48.25,1988.79,170.74,679.46,241.85,48.42,96.25,217.27,1786.54,3561.84,2.26,149.82,114.71,592.47,2.61,944.67,59.64,500.63
2026-01-08T00:10:00Z,46.62,2416.26,158.29,613.35,32.97,2505.55,155.91,17.64,69.74,1959.81,171.91,1066.25,48.55,1997.21,171.45,682.77,243.16,48.36,95.61,217.63,1789.56,3555.14,2.60,149.84,115.48,593.51,2.80,946.32,59.57,490.77
2026-01-08T00:20:00Z,46.77,2421.21,158.45,615.83,32.73,2512.46,155.71,19.49,69.69,1957.11,172.15,1055.78,48.13,2004.46,170.61,649.97,245.67,48.54,94.85,219.81,1795.76,3559.71,2.49,148.85,118.49,598.19,3.29,946.66,61.17,497.30
2026-01-08T00:30:00Z,46.70,2415.80,159.00,607.38,33.00,2497.82,156.08,10.65,69.30,1964.91,172.46,1049.45,48.56,1989.34,171.64,665.47,248.55,49.13,94.77,221.09,1793.39,3561.70,2.64,148.53,118.79,593.49,3.00,948.25,60.54,502.63
2026-01-08T00:40:00Z,46.75,2412.68,158.65,605.71,33.18,2493.16,156.10,16.92,69.09,1973.28,171.92,1036.68,48.35,1988.20,171.15,669.09,247.06,47.46,92.93,223.01,1800.58,3556.61,2.59,146.86,120.40,601.22,2.84,949.36,59.43,503.85
2026-01-08T00:50:00Z,46.88,2409.76,158.42,596.94,32.89,2499.32,156.30,18.46,69.20,1972.68,171.38,1035.14,48.35,1990.00,171.63,670.46,243.01,47.91,93.18,216.42,1798.86,3549.23,2.51,149.98,115.95,585.44,3.38,954.78,60.00,475.45
2026-01-08T01:00:00Z,46.89,2412.20,158.45,595.77,32.56,2498.60,155.57,1.77,68.92,1986.21,171.92,1034.56,48.63,1987.62,171.21,684.51,241.71,46.60,93.93,218.04,1791.40,3548.19,2.58,148.27,114.31,594.29,3.02,948.14,58.98,503.54
2026-01-08T01:10:00Z,46.65,2407.41,159.03,603.62,32.08,2526.36,156.33,7.63,68.80,1977.95,171.05,1029.61,48.91,1991.62,171.16,681.45,241.78,46.09,93.59,215.03,1791.79,3540.80,2.45,149.28,116.69,592.49,3.11,941.05,58.59,493.69
2026-01-08T01:20:00Z,46.38,2409.88,158.57,594.37,32.10,2522.50,155.80,0.10,68.70,1978.16,171.41,1026.33,49.38,1973.58,170.60,700.63,242.30,47.56,93.91,216.82,1789.68,3553.93,2.54,149.76,115.51,596.15,2.82,947.68,57.91,501.87
2026-01-08T01:30:00Z,46.65,2403.47,158.17,605.97,32.08,2515.51,155.57,0.00,68.40,1977.64,170.33,1012.26,49.33,1963.91,170.54,714.88,243.83,,94.89,217.25,1786.28,3542.39,2.54,149.87,115.85,598.27,3.14,948.20,58.22,496.88
