timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-03-12T00:00:00Z,62.08,2023.70,170.11,1143.32,52.11,2025.45,169.82,676.52,68.68,1981.79,171.11,1048.05,44.23,2100.93,166.75,517.81,301.65,69.01,97.80,271.34,1841.08,3552.58,2.53,150.14,145.96,636.18,2.70,974.99,62.80,520.42
2026-03-12T00:10:00Z,62.48,2020.75,169.91,1145.96,52.11,2021.07,169.23,699.43,68.75,1978.99,171.32,1027.94,44.18,2092.66,166.94,523.84,298.23,68.75,97.64,269.58,1838.76,3555.08,2.53,150.88,149.34,631.62,3.27,963.55,61.72,527.39
2026-03-12T00:20:00Z,62.69,2007.92,169.97,1161.20,52.02,2024.22,169.32,700.33,68.70,1968.28,171.09,1045.83,44.51,2090.19,167.14,530.61,299.21,67.19,98.41,266.46,1836.47,3541.65,2.31,149.98,143.45,622.38,2.94,966.88,61.66,517.18
2026-03-12T00:30:00Z,62.39,2019.52,170.26,1164.21,51.92,2039.16,169.70,702.79,68.61,1976.37,171.30,1038.02,44.04,2103.32,167.05,511.84,298.94,70.12,97.14,267.72,1830.73,3554.12,2.39,150.67,146.99,635.51,2.99,961.97,60.30,523.21
2026-03-12T00:40:00Z,62.17,2009.99,170.12,1171.36,52.31,2023.17,169.55,708.63,68.70,1982.89,170.76,1017.84,44.40,2105.27,167.43,495.13,293.79,71.05,96.57,267.22,1839.53,3555.79,2.53,150.32,139.62,619.53,3.43,969.61,59.76,511.43
2026-03-12T00:50:00Z,61.73,2016.72,169.71,1155.64,52.13,2022.07,169.45,707.53,68.75,1983.16,170.74,1012.77,44.44,2084.04,168.45,511.62,293.57,70.41,96.37,263.79,1834.68,3547.82,2.54,149.70,140.61,623.74,3.18,961.55,59.18,526.43
2026-03-12T01:00:00Z,61.87,2003.04,169.77,1150.57,51.69,2021.75,169.95,698.32,68.63,1980.23,170.63,1013.51,44.22,2099.65,168.27,522.14,297.17,68.55,96.72,269.58,1846.05,3552.80,2.55,149.80,142.63,627.76,3.51,971.32,60.25,524.29
2026-03-12T01:10:00Z,61.81,2018.03,169.94,1145.57,52.29,2017.93,,705.58,68.76,1981.32,170.91,1028.71,44.51,2080.64,168.41,538.63,295.78,66.51,96.93,267.14,1831.29,3551.53,2.52,151.72,144.38,634.55,2.98,966.73,60.17,531.35
2026-03-12T01:20:00Z,62.22,2010.59,169.99,1146.34,52.39,2010.76,170.07,701.81,68.83,1976.01,171.24,1028.21,44.79,2089.63,168.58,539.26,294.69,67.83,96.95,266.57,1838.87,3548.36,2.81,149.57,141.67,628.47,2.85,971.07,61.07,517.60
2026-03-12T01:30:00Z,62.47,2012.83,169.97,1160.34,52.33,2022.67,169.80,691.06,69.36,1969.64,171.46,1041.17,44.74,2079.80,168.61,558.98,294.43,67.73,98.06,266.23,1842.94,3539.24,2.37,149.80,144.45,626.26,2.90,966.71,60.05,511.03
2026-03-12T01:40:00Z,62.82,1996.02,170.37,1179.28,52.21,2020.26,169.61,705.16,69.56,1969.97,171.34,1037.24,44.74,2080.99,168.53,562.04,302.47,68.84,98.06,270.02,1844.21,3545.41,2.65,151.31,146.29,630.36,3.03,973.82,60.32,519.21
2026-03-12T01:50:00Z,62.79,2003.37,170.51,1174.47,51.87,2018.04,169.82,711.68,69.89,1954.05,171.50,1052.25,44.74,2079.90,169.02,578.99,304.00,70.56,97.48,275.15,1841.65,3550.26,2.46,150.42,144.19,629.67,2.99,977.71,61.42,533.13
2026-03-12T02:00:00Z,62.87,2014.93,170.69,1168.52,51.55,2030.37,169.84,697.19,69.77,1957.02,171.67,1056.89,44.60,2080.84,168.68,,301.02,68.88,98.46,270.19,1836.84,3549.24,2.60,150.75,146.13,632.28,2.81,967.30,60.58,524.86
2026-03-12T02:10:00Z,63.05,2013.49,170.60,1156.13,51.84,2042.38,170.64,677.46,69.92,1955.64,171.01,1049.33,44.68,2087.03,168.68,,300.69,70.93,98.47,269.56,1834.02,3553.85,2.47,151.45,145.42,628.89,3.29,973.66,60.61,520.66
2026-03-12T02:20:00Z,62.68,2018.73,169.73,1148.12,51.47,2047.38,170.28,682.31,70.31,1942.61,170.59,1065.31,44.81,2076.04,168.05,,298.42,71.77,98.63,270.40,1836.35,3543.38,2.30,148.79,146.28,625.22,3.44,966.34,60.05,530.30
2026-03-12T02:30:00Z,62.75,2013.02,169.70,1168.54,51.26,2050.62,169.91,678.26,70.21,1952.53,171.11,1072.71,45.09,2073.36,169.11,,298.92,70.83,98.52,267.24,1834.04,3541.61,2.45,149.90,146.73,629.67,3.04,971.30,61.61,516.40
2026-03-12T02:40:00Z,62.90,2002.64,170.20,1163.84,50.90,2050.07,169.65,667.25,70.53,1943.51,171.80,1079.77,45.20,2068.01,169.06,,301.27,72.42,97.50,268.40,1837.99,3551.83,2.36,151.31,148.31,637.02,3.04,971.23,61.96,526.26
2026-03-12T02:50:00Z,63.00,1998.98,169.92,1171.26,50.76,2051.47,169.67,673.51,70.96,1939.98,172.39,1103.50,45.50,2062.79,168.71,560.25,303.13,73.67,97.28,275.02,1847.87,3555.49,2.70,150.14,147.12,633.08,3.07,972.53,61.92,521.60
2026-03-12T03:00:00Z,62.72,2001.97,170.33,1173.29,51.08,2047.44,168.80,676.04,70.86,1934.15,172.73,1111.69,45.33,2070.31,168.52,565.46,301.99,72.09,98.52,272.72,1840.27,3544.14,2.57,151.59,147.39,628.46,2.70,976.08,61.10,516.45
2026-03-12T03:10:00Z,62.91,2003.01,170.22,1166.34,51.01,2050.31,169.62,674.81,70.86,1936.19,172.38,1114.60,44.52,2077.24,169.26,544.13,301.47,70.32,98.97,272.09,1845.34,3540.41,2.56,149.73,145.12,624.65,2.92,971.18,63.35,520.39
2026-03-12T03:20:00Z,62.64,1998.99,169.73,1164.05,51.40,2038.20,170.27,681.61,70.94,1933.67,172.58,1111.58,44.09,2096.06,168.71,542.72,298.99,69.60,98.61,269.41,1842.82,3539.03,2.63,150.38,142.58,627.82,3.31,975.28,61.11,525.42
2026-03-12T03:30:00Z,62.77,1993.64,169.84,1173.12,51.36,2033.81,170.43,676.35,70.91,1922.54,172.18,1125.92,43.72,2103.89,168.86,534.53,300.10,69.78,98.68,271.15,1848.57,3547.46,2.72,149.85,146.40,625.74,3.25,979.01,60.70,524.96
2026-03-12T03:40:00Z,62.99,1999.56,170.03,1172.37,51.37,2037.33,169.99,664.20,71.09,1916.87,172.56,1118.92,43.83,2113.51,168.73,514.08,301.36,71.13,98.29,272.12,1832.15,3552.42,2.40,148.88,144.94,629.84,2.94,965.24,60.67,525.51
2026-03-12T03:50:00Z,63.33,1995.15,170.64,1194.04,51.75,2040.69,169.25,662.31,71.06,1920.58,173.17,1133.21,44.24,2097.26,167.74,513.73,298.50,70.83,97.72,270.11,1842.96,3561.74,2.61,151.34,143.53,627.92,3.19,975.45,60.47,529.44
