timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-03-26T00:00:00Z,57.03,2139.24,166.45,973.76,36.70,2409.02,159.21,153.89,46.62,2540.70,155.00,242.40,30.13,2443.23,157.79,25.82,198.11,26.51,92.43,176.91,1755.71,3538.32,2.72,148.99,95.74,571.13,3.23,931.81,59.98,485.29
2026-03-26T00:10:00Z,56.72,2157.99,166.44,970.10,36.79,2414.04,159.78,155.07,46.45,2536.99,155.05,241.21,30.37,2446.60,157.66,28.56,193.48,28.82,91.76,170.82,1750.70,3554.61,2.66,148.91,89.55,560.60,3.14,933.18,57.86,464.80
2026-03-26T00:20:00Z,56.73,2154.47,166.56,967.54,36.88,2413.91,159.12,146.58,46.31,2534.58,154.86,243.74,30.42,2449.69,157.89,26.86,197.47,30.76,91.55,175.56,1756.61,3539.77,2.54,150.26,91.45,556.66,2.78,926.66,57.71,473.88
2026-03-26T00:30:00Z,56.83,2170.84,165.89,960.61,37.17,2390.81,158.70,167.92,46.45,2529.41,155.05,233.49,30.41,2437.25,157.65,41.25,198.04,29.92,91.30,183.51,1762.31,3560.76,2.67,151.82,95.20,567.42,2.97,921.18,56.80,476.89
2026-03-26T00:40:00Z,57.08,2155.58,166.51,972.83,36.93,2386.32,158.50,170.82,46.05,2531.51,155.34,235.79,30.65,2431.17,157.70,64.37,193.21,33.20,91.56,172.58,1750.63,3555.26,2.46,149.63,94.25,575.79,2.77,924.67,57.04,479.98
2026-03-26T00:50:00Z,57.56,2148.01,165.83,966.24,36.83,2392.34,159.36,167.43,45.74,2552.36,154.85,231.18,30.84,2431.52,158.34,52.18,198.18,29.20,92.34,177.99,1766.63,3554.41,2.46,148.69,93.38,571.44,3.17,931.94,55.92,469.71
2026-03-26T01:00:00Z,57.41,2145.18,165.94,959.69,36.99,2393.87,160.39,170.33,45.50,2550.62,155.58,220.92,30.76,2436.24,158.36,51.93,202.39,28.91,92.37,182.66,1756.35,3540.35,2.48,147.96,97.94,576.34,2.96,923.86,56.65,483.67
2026-03-26T01:10:00Z,57.22,2150.99,166.07,971.12,36.89,2406.24,160.01,174.77,45.70,2558.36,154.78,207.50,30.49,2426.02,158.52,48.12,198.91,29.42,92.03,178.56,1760.26,3537.81,2.25,148.58,93.88,576.64,2.94,931.46,57.74,474.30
2026-03-26T01:20:00Z,56.94,2151.34,165.99,980.91,36.82,2417.42,159.58,164.92,45.52,2561.58,154.28,216.35,30.61,2427.14,158.94,66.80,201.80,29.19,91.90,178.80,1755.01,3529.98,2.51,150.50,95.93,572.73,2.80,934.06,58.30,476.58
2026-03-26T01:30:00Z,56.75,2146.35,165.76,970.22,37.10,2421.39,158.83,150.28,45.65,2551.59,154.18,215.36,30.39,2437.65,158.64,47.04,199.31,29.36,92.77,179.70,1751.64,3540.03,2.71,148.99,95.19,568.31,3.09,922.47,57.73,475.13
2026-03-26T01:40:00Z,56.46,2154.09,167.04,965.78,37.10,2406.77,159.56,160.06,45.52,2559.29,154.67,208.37,30.26,2438.45,158.30,47.70,199.50,28.94,93.11,180.69,1752.54,3539.65,2.28,149.11,97.60,573.38,3.13,932.33,58.72,482.30
2026-03-26T01:50:00Z,56.66,2159.20,167.10,959.27,36.97,2401.99,158.92,164.81,45.69,2562.37,154.37,219.23,30.30,2442.21,158.06,42.59,195.05,28.17,92.38,176.09,1754.17,3540.24,2.25,147.44,93.24,570.74,3.17,932.51,57.43,468.44
2026-03-26T02:00:00Z,56.54,2162.66,166.83,955.13,36.81,2413.64,159.84,159.57,45.74,2558.53,155.12,221.84,30.34,2444.50,157.69,41.66,199.18,29.02,92.39,180.79,1764.53,3557.23,2.42,150.72,96.12,573.61,3.27,933.52,57.45,472.46
2026-03-26T02:10:00Z,56.36,2154.41,166.58,958.10,36.66,2410.78,159.74,147.83,45.89,2548.37,155.78,223.05,30.61,2433.04,158.18,63.20,201.14,28.25,91.58,180.87,1760.63,3564.38,2.45,150.96,95.99,578.11,3.04,932.10,58.54,482.57
2026-03-26T02:20:00Z,56.33,2144.55,166.61,946.36,36.64,2407.22,159.69,135.19,45.89,2547.78,155.48,226.16,30.87,2421.95,158.11,67.27,199.03,28.63,91.85,182.63,1765.93,3548.06,2.47,149.96,95.64,580.24,3.27,937.53,58.56,479.29
2026-03-26T02:30:00Z,56.19,2163.24,165.87,940.92,36.30,2414.45,158.47,131.33,45.43,2564.86,155.33,213.00,30.35,2435.30,158.93,44.48,197.16,29.75,91.70,176.65,1755.20,3547.81,2.45,150.63,94.69,568.81,2.46,925.46,60.40,475.34
2026-03-26T02:40:00Z,56.24,2158.43,165.69,935.33,36.17,2416.91,157.79,144.02,45.21,2569.71,155.58,211.58,30.50,2431.04,158.96,46.50,196.88,28.98,91.67,174.98,1754.69,3548.49,2.34,149.15,91.15,569.03,3.17,927.28,60.78,474.10
2026-03-26T02:50:00Z,55.86,2178.47,165.73,926.08,36.28,2412.73,157.91,132.68,45.15,2570.55,154.58,186.85,30.60,2426.44,158.53,37.90,187.17,28.40,92.47,166.08,1743.55,3536.36,2.61,150.43,88.72,561.87,3.77,916.55,59.01,465.76
2026-03-26T03:00:00Z,56.22,2172.54,165.97,933.76,36.18,2417.65,158.98,130.55,45.07,2574.86,153.75,190.11,30.69,2427.76,157.95,28.21,190.35,26.13,91.55,168.72,1743.29,3544.64,2.60,148.68,91.30,568.97,2.68,926.14,58.35,468.95
2026-03-26T03:10:00Z,56.44,2166.90,166.36,939.54,36.47,2408.14,159.09,156.45,44.82,2587.94,154.00,188.16,30.21,2435.07,157.60,15.28,192.33,27.56,91.79,172.18,1746.78,3570.94,2.58,151.33,89.87,556.55,3.17,928.38,57.68,465.45
2026-03-26T03:20:00Z,56.51,2163.35,165.62,944.25,36.42,2419.10,159.67,150.72,44.82,2577.28,154.12,186.41,30.42,2433.27,157.71,26.53,194.57,26.93,91.34,179.60,1758.91,3544.82,2.18,149.82,94.38,574.72,2.86,928.55,57.17,481.99
2026-03-26T03:30:00Z,56.60,2159.61,165.76,943.45,36.19,2426.83,159.40,146.55,45.27,2565.09,154.20,192.68,30.30,2432.11,157.27,29.45,195.80,26.51,90.74,174.86,1758.36,3547.66,2.60,149.52,92.39,565.02,3.03,931.15,58.55,471.71
2026-03-26T03:40:00Z,56.69,2167.18,165.64,954.40,36.05,2424.70,159.74,138.12,44.80,2577.03,154.17,175.56,30.16,2447.50,157.81,33.17,194.36,27.53,91.75,177.46,1766.32,3551.80,2.59,149.51,95.12,565.64,3.03,937.58,60.44,474.90
2026-03-26T03:50:00Z,56.39,2162.92,166.44,957.33,35.77,2424.98,157.97,123.43,45.22,2567.91,154.25,181.42,30.46,2432.35,157.42,26.77,192.47,25.47,92.13,170.16,1760.30,3561.22,2.84,149.34,90.26,562.50,2.94,928.49,60.11,468.43
2026-03-26T04:00:00Z,56.21,2168.84,166.34,947.34,35.67,2431.09,157.45,111.08,45.45,2559.89,153.82,192.04,30.48,2439.20,158.12,29.41,184.93,24.53,91.80,166.27,1752.78,3561.05,2.55,149.65,85.72,556.28,2.54,925.29,59.21,481.00
