timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-02-19T00:00:00Z,56.15,2167.61,165.96,960.43,30.27,2574.03,155.98,0.00,62.68,2133.44,166.56,833.80,44.04,2103.07,168.56,532.79,248.79,47.17,94.54,225.60,1803.51,3562.50,2.48,150.76,119.93,593.76,2.86,952.94,60.58,495.75
2026-02-19T00:10:00Z,56.47,2167.55,165.97,955.77,30.51,2569.31,156.31,0.00,62.56,2129.38,167.58,815.66,43.77,2108.87,168.60,528.03,240.75,47.13,94.37,214.24,1798.03,3551.92,2.54,149.42,115.32,597.48,3.23,948.94,60.77,496.00
2026-02-19T00:20:00Z,56.52,2167.37,166.20,963.79,30.44,2565.80,156.86,0.00,62.80,2136.83,166.48,811.12,43.77,2110.59,167.82,514.01,245.47,46.26,94.66,224.61,1803.20,3546.77,2.40,148.97,118.39,601.02,2.47,949.79,58.99,495.38
2026-02-19T00:30:00Z,56.40,2162.62,166.73,953.38,30.26,2575.14,156.42,0.00,62.66,2133.87,167.47,820.34,43.78,2105.43,168.12,510.16,247.85,45.58,94.11,226.48,1789.77,3535.95,2.46,148.95,117.17,596.62,3.12,943.64,58.19,497.75
2026-02-19T00:40:00Z,56.48,2167.28,166.28,958.00,30.10,2570.06,156.79,0.00,62.58,2129.11,167.26,803.52,43.90,2102.66,167.51,506.76,240.99,47.42,94.17,217.51,1800.85,3552.43,2.53,149.12,115.01,584.21,3.02,956.28,60.98,495.12
2026-02-19T00:50:00Z,55.99,2170.59,166.51,930.68,29.88,2572.93,156.40,0.00,62.96,2128.63,167.24,812.56,43.86,2102.77,167.50,509.01,238.43,46.79,94.12,214.03,1793.35,3557.42,2.57,148.37,113.07,594.73,3.05,947.64,58.47,495.16
2026-02-19T01:00:00Z,55.85,2176.50,165.75,928.69,29.46,2585.33,156.63,0.00,63.19,2126.67,167.22,827.61,43.85,2097.80,167.17,516.87,236.73,48.16,94.23,210.59,1791.55,3551.82,2.64,149.67,111.95,592.24,2.90,954.11,59.03,491.35
2026-02-19T01:10:00Z,56.18,2166.76,164.55,923.86,29.61,2578.62,156.79,0.00,63.03,2125.77,166.75,818.40,43.74,2099.15,167.13,530.25,233.25,49.17,94.41,210.88,1786.31,3552.30,2.34,150.25,111.50,589.60,3.05,940.89,59.02,500.98
2026-02-19T01:20:00Z,56.25,2174.67,165.39,939.39,29.77,2576.80,156.55,0.00,62.71,2133.25,167.43,826.68,43.34,2104.95,167.49,521.42,239.46,48.09,94.65,217.25,1788.97,3541.78,2.63,150.65,115.99,592.15,2.61,943.09,58.81,499.58
2026-02-19T01:30:00Z,56.27,2178.64,165.30,940.71,29.61,2586.19,155.74,0.00,62.29,2144.14,166.99,823.06,43.41,2112.04,167.46,516.57,239.46,49.09,94.81,214.59,1803.78,3555.71,2.50,150.31,111.68,587.16,2.77,946.28,58.91,488.94
