timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-01-15T00:00:00Z,54.74,2200.58,164.09,886.33,36.32,2405.20,158.96,154.88,47.02,2514.46,156.19,249.66,51.53,1910.94,172.75,790.00,231.26,42.02,93.97,209.08,1783.35,3540.20,2.51,150.94,112.09,593.23,3.10,948.27,60.57,496.38
2026-01-15T00:10:00Z,54.26,2212.64,164.60,873.28,36.28,2418.75,158.79,141.23,47.15,2521.22,155.90,250.51,51.32,1903.69,172.31,784.43,235.51,41.55,93.83,211.48,1789.53,3545.73,2.73,151.39,113.63,588.87,3.05,944.34,60.85,489.05
2026-01-15T00:20:00Z,54.23,2207.55,164.48,886.38,35.84,2430.88,159.10,127.18,46.84,2529.19,156.55,255.04,51.94,1904.69,172.67,795.65,231.82,41.27,93.64,210.55,1789.92,3545.98,2.22,148.21,111.70,587.42,2.97,951.23,59.62,488.39
2026-01-15T00:30:00Z,53.98,2214.74,164.77,880.22,35.80,2415.99,158.03,134.64,46.95,2520.51,156.27,262.03,52.01,1904.56,173.27,793.48,233.30,41.71,93.53,207.75,1792.11,3547.92,2.51,152.15,111.87,587.76,2.96,952.19,59.79,476.63
2026-01-15T00:40:00Z,54.36,2213.09,164.49,879.00,36.02,2426.93,158.16,141.72,46.86,2507.07,156.01,,52.23,1900.43,173.18,808.86,231.46,42.52,93.88,211.23,1785.20,3546.02,2.76,150.33,112.26,595.80,2.67,944.07,60.03,494.65
2026-01-15T00:50:00Z,53.99,2219.48,164.18,864.23,35.93,2422.34,157.84,138.00,46.75,2532.87,156.06,249.79,52.55,1894.02,173.29,820.33,226.67,41.82,93.78,201.77,1776.33,3546.32,2.47,149.41,110.65,585.74,3.09,931.52,59.33,487.53
2026-01-15T01:00:00Z,54.31,2218.23,164.48,865.56,35.70,2423.65,158.46,125.17,46.56,2540.31,156.27,246.20,52.30,1896.95,173.83,814.20,225.63,40.33,94.21,200.41,1765.09,3559.39,2.62,149.82,109.14,583.96,3.05,934.83,58.78,490.29
2026-01-15T01:10:00Z,54.38,2217.53,164.14,866.49,35.11,2431.91,158.19,117.96,46.39,2539.91,155.85,234.25,52.05,1894.26,174.04,817.37,231.39,40.93,94.18,206.85,1789.65,3548.40,2.50,148.58,108.22,588.81,3.51,945.63,60.28,501.07
2026-01-15T01:20:00Z,54.27,2218.52,164.03,863.24,35.41,2436.17,158.01,115.10,46.71,2534.92,154.88,243.86,52.00,1900.51,174.24,809.25,231.77,39.10,94.69,207.65,1782.16,3557.31,2.62,149.61,113.57,588.19,3.19,939.30,58.15,490.94
2026-01-15T01:30:00Z,54.16,2220.74,164.54,881.07,34.92,2440.28,158.04,115.13,46.61,2529.23,154.84,247.45,52.47,1886.43,173.96,820.62,228.57,42.25,93.48,204.67,1784.12,3528.95,2.29,149.68,110.55,583.55,3.18,941.02,59.97,483.33
