timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-04-09T00:00:00Z,44.91,2447.81,156.97,533.33,59.53,1834.54,175.09,965.35,55.54,2310.46,162.26,563.60,43.21,2105.06,168.41,517.10,255.73,50.81,95.77,233.42,1797.82,3537.36,2.38,151.99,123.04,602.46,2.44,944.26,60.77,511.89
2026-04-09T00:10:00Z,45.78,2432.47,157.32,558.90,58.65,1855.07,174.56,953.19,55.28,2309.79,162.49,556.43,42.91,2112.60,168.72,511.01,254.58,51.11,95.88,226.67,1802.74,3565.04,2.36,151.01,120.79,600.18,2.94,960.17,62.50,496.86
2026-04-09T00:20:00Z,46.53,2423.65,158.42,582.12,58.68,1854.07,174.10,942.92,55.13,2312.62,161.91,548.84,42.77,2118.35,168.17,507.69,255.00,53.32,96.20,231.85,1804.10,3545.75,2.66,149.44,125.77,608.92,3.27,952.47,61.50,512.13
2026-04-09T00:30:00Z,47.02,2412.23,158.85,588.17,58.48,1854.81,174.00,943.38,55.20,2319.69,161.04,547.08,42.64,2129.60,167.96,496.63,255.02,53.11,95.33,231.20,1808.69,3551.26,2.64,149.87,122.97,603.38,2.82,959.47,60.40,496.02
2026-04-09T00:40:00Z,47.39,2398.22,159.28,607.62,58.39,1866.54,174.47,930.53,55.08,2312.76,161.49,554.47,42.76,2129.11,167.12,495.89,254.58,55.00,94.35,229.28,1800.00,3547.23,2.75,149.94,122.37,601.97,3.16,955.36,59.97,507.62
2026-04-09T00:50:00Z,47.85,2385.75,159.55,619.67,58.28,1865.38,174.29,944.92,55.18,2317.13,161.53,553.05,42.93,2131.04,167.10,492.20,254.23,54.97,94.75,229.16,1805.16,3555.92,2.54,150.17,122.68,599.19,3.40,957.75,61.64,495.82
2026-04-09T01:00:00Z,48.68,2379.63,159.49,643.57,58.47,1854.98,174.47,929.88,55.12,2320.09,161.86,557.55,43.25,2126.63,167.01,498.42,256.73,53.40,94.85,232.75,1802.69,3551.40,2.30,149.59,124.38,604.63,3.19,942.84,61.05,501.50
2026-04-09T01:10:00Z,49.14,2369.08,159.77,646.76,58.29,1849.56,174.00,925.43,55.06,2325.57,161.58,548.04,43.20,2116.60,166.75,479.35,256.87,53.39,95.37,230.60,1801.01,3550.39,2.31,148.68,124.05,606.25,2.96,960.18,61.26,505.95
2026-04-09T01:20:00Z,49.51,2354.49,159.75,669.61,57.99,1858.81,175.04,916.36,54.80,2323.03,161.47,538.08,43.32,2122.51,167.46,468.38,254.52,54.09,95.72,230.05,1807.25,3537.38,2.32,150.77,123.07,607.66,2.68,956.98,59.98,501.98
2026-04-09T01:30:00Z,50.29,2325.60,160.44,709.67,58.01,1876.99,174.08,916.17,54.60,2337.40,161.23,536.13,43.25,2120.93,168.03,477.03,260.10,55.99,94.39,235.56,1808.14,3551.38,2.52,148.64,127.08,609.34,3.11,956.23,60.41,506.67
