timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-03-05T00:00:00Z,50.47,2329.13,160.78,724.22,45.86,2160.64,166.36,483.62,58.19,2234.69,163.59,664.21,35.81,2307.87,161.28,226.18,227.90,40.93,94.72,203.06,1779.11,3546.53,2.65,150.46,111.10,589.22,2.77,934.25,59.77,480.14
2026-03-05T00:10:00Z,50.27,2316.44,161.96,716.77,46.08,2162.60,165.84,482.93,58.20,2242.08,163.62,648.84,36.57,2290.76,162.21,247.34,230.66,40.64,93.86,208.80,1793.42,3538.18,2.32,149.70,111.19,590.36,3.23,949.66,59.96,498.85
2026-03-05T00:20:00Z,50.15,2315.34,161.90,720.68,46.02,2169.17,166.22,493.25,58.02,2233.76,162.56,651.28,36.63,2283.07,162.39,252.36,235.12,40.18,93.83,210.62,1785.89,3548.78,2.12,150.22,113.23,591.88,3.05,932.10,57.65,487.81
2026-03-05T00:30:00Z,50.13,2322.16,162.10,714.24,46.59,2170.03,166.18,494.12,57.73,2247.58,163.90,650.10,36.64,2284.49,162.38,251.14,231.80,43.14,94.46,208.50,1782.83,3543.64,2.62,148.34,107.85,587.04,2.83,942.84,57.95,478.31
2026-03-05T00:40:00Z,50.21,2313.76,161.96,725.70,46.79,2166.16,165.99,504.72,57.47,2253.45,163.71,656.28,36.72,2288.71,162.20,246.82,231.95,44.40,94.60,208.27,1782.40,3552.32,2.70,148.29,111.48,591.11,3.22,943.47,59.35,485.38
2026-03-05T00:50:00Z,50.00,2305.71,160.68,725.02,46.64,2161.91,166.68,522.92,57.40,2257.28,163.82,632.11,37.15,2281.55,162.72,268.83,226.07,43.75,94.75,204.80,1782.09,3550.79,2.66,150.00,107.02,580.24,3.16,931.53,59.53,475.78
2026-03-05T01:00:00Z,49.22,2325.12,160.79,710.19,46.95,2154.99,166.85,527.86,57.03,2273.52,162.61,633.00,37.71,2266.87,163.19,281.30,233.92,43.93,94.89,209.58,1795.55,3548.57,2.45,150.28,110.25,589.61,2.78,943.45,59.07,487.62
2026-03-05T01:10:00Z,48.71,2352.40,161.58,705.60,47.03,2167.84,166.82,533.79,57.41,2267.61,162.81,630.52,37.73,2263.24,163.41,286.06,235.02,42.61,94.98,211.75,1794.60,3542.39,2.30,151.33,109.27,592.33,3.19,939.69,60.31,490.91
2026-03-05T01:20:00Z,48.77,2355.57,161.81,695.81,47.01,2163.17,166.43,515.22,57.67,2257.67,162.69,629.09,37.78,2254.95,163.63,289.71,229.75,42.76,94.85,209.43,1793.34,3551.32,2.46,151.63,108.52,583.56,3.05,941.20,60.51,492.11
2026-03-05T01:30:00Z,48.55,2370.17,161.87,678.95,47.01,2156.41,166.22,519.59,57.78,2260.45,163.33,639.45,37.70,2266.58,163.14,295.60,236.50,43.49,95.19,214.06,1798.15,3540.28,2.50,148.18,114.30,593.98,2.98,954.23,60.84,502.86
2026-03-05T01:40:00Z,48.70,2359.22,161.27,674.17,46.84,2155.56,166.87,526.02,58.07,2255.95,163.31,638.91,37.59,2266.29,162.68,293.57,233.47,42.93,94.33,207.48,1787.20,3544.80,2.47,149.63,113.51,595.08,2.70,942.89,58.97,483.99
2026-03-05T01:50:00Z,48.73,2363.57,161.30,684.05,46.90,2152.05,166.70,536.80,58.24,2251.90,163.29,637.03,37.44,2271.61,162.95,269.87,237.36,43.27,94.48,211.73,1787.63,3545.90,2.82,149.42,116.78,595.63,3.39,947.17,59.77,496.08
2026-03-05T02:00:00Z,48.54,2369.93,160.89,679.69,46.90,2150.80,166.91,541.55,58.07,2245.98,163.11,639.02,37.14,2283.52,162.37,260.99,235.46,42.81,93.79,213.26,1788.49,3565.67,2.44,150.89,109.46,586.55,3.22,944.68,59.63,489.45
2026-03-05T02:10:00Z,48.88,2345.47,160.92,700.63,46.78,2152.15,167.41,550.75,58.22,2241.83,162.79,648.88,37.56,2265.86,162.88,275.65,231.64,41.82,94.77,204.99,1775.86,3552.14,2.71,150.74,115.21,595.40,3.28,927.15,60.34,484.17
2026-03-05T02:20:00Z,48.69,2366.75,160.18,692.20,46.48,2153.97,167.66,548.52,57.99,2232.03,164.88,662.60,37.56,2264.66,163.44,284.19,237.74,43.35,94.36,216.61,1793.87,3543.05,2.45,149.78,113.52,590.68,3.13,947.36,60.23,498.67
2026-03-05T02:30:00Z,48.64,2352.77,160.25,689.13,45.93,2172.88,167.08,536.33,57.76,2246.90,164.76,659.74,37.17,2261.86,163.00,279.58,233.83,42.92,93.80,210.46,1791.68,3557.99,2.45,149.58,113.53,593.74,2.98,946.00,60.19,503.97
2026-03-05T02:40:00Z,48.41,2360.82,159.64,677.45,45.52,2179.09,166.72,509.27,57.50,2251.46,163.30,642.02,37.18,2262.39,162.82,293.81,230.55,43.56,93.33,206.58,1785.38,3553.50,2.33,151.33,110.46,587.70,2.95,937.50,60.32,487.79
